81,12,"2011-04-08",7,8,23,29,33,36,39,0
81,13,"2011-04-08",2,5,8,11,38,41,45,0
81,14,"2011-04-08",5,9,19,22,25,26,41,0
81,15,"2011-04-08",2,5,7,10,22,26,28,0
81,16,"2011-04-08",2,9,13,28,31,41,46,0
81,17,"2011-04-08",3,5,27,32,42,46,48,0
81,18,"2011-04-08",2,3,6,7,11,25,29,0
81,19,"2011-04-08",7,12,21,22,45,48,49,0
81,20,"2011-04-08",6,12,15,23,29,36,37,0
81,21,"2011-04-08",1,8,18,24,27,41,45,0
81,22,"2011-04-08",5,20,26,33,42,44,48,0
81,23,"2011-04-08",1,2,6,37,44,45,49,0
81,24,"2011-04-08",7,14,20,23,29,30,42,0
82,0,"2011-04-15",3,12,14,15,25,32,49,37
82,1,"2011-04-15",7,10,11,21,33,37,43,0
82,2,"2011-04-15",7,8,16,31,34,38,48,0
82,3,"2011-04-15",2,17,27,34,42,45,47,0
82,4,"2011-04-15",5,12,13,24,33,46,48,0
82,5,"2011-04-15",9,10,15,21,22,34,38,0
82,6,"2011-04-15",1,5,11,21,22,32,36,0
82,7,"2011-04-15",14,22,23,27,36,37,44,0
82,8,"2011-04-15",1,8,14,15,22,28,43,0
82,9,"2011-04-15",6,13,18,22,25,27,31,0
82,10,"2011-04-15",1,8,13,16,21,29,30,0
82,11,"2011-04-15",2,18,24,26,41,47,49,0
82,12,"2011-04-15",6,16,18,21,22,29,46,0
82,13,"2011-04-15",10,14,30,31,34,42,47,0
82,14,"2011-04-15",3,9,12,18,36,39,41,0
82,15,"2011-04-15",12,13,28,37,39,46,47,0
82,16,"2011-04-15",9,12,13,24,35,41,46,0
82,17,"2011-04-15",4,9,20,24,26,33,46,0
82,18,"2011-04-15",1,4,16,31,43,48,49,0
82,19,"2011-04-15",4,10,19,21,23,25,46,0
82,20,"2011-04-15",1,4,15,25,38,41,47,0
82,21,"2011-04-15",3,15,24,31,34,42,47,0
82,22,"2011-04-15",1,2,6,29,32,37,39,0
82,23,"2011-04-15",18,24,28,31,32,44,45,0
82,24,"2011-04-15",8,9,10,11,28,35,45,0
82,25,"2011-04-15",1,7,16,25,30,33,40,0
82,26,"2011-04-15",5,6,20,22,26,30,37,0
82,27,"2011-04-15",10,19,20,21,23,27,48,0
82,28,"2011-04-15",5,10,21,27,34,40,47,0
82,29,"2011-04-15",3,7,16,19,23,37,45,0
82,30,"2011-04-15",1,24,28,34,45,47,49,0
82,31,"2011-04-15",17,19,26,28,32,41,43,0
82,32,"2011-04-15",3,6,15,27,45,47,48,0
82,33,"2011-04-15",9,12,26,35,36,37,48,0
82,34,"2011-04-15",7,14,18,29,39,42,48,0
82,35,"2011-04-15",3,23,29,31,33,36,38,0
82,36,"2011-04-15",5,15,25,33,40,44,49,0
82,37,"2011-04-15",10,22,25,27,31,43,45,0
82,38,"2011-04-15",10,16,23,26,27,36,41,0
82,39,"2011-04-15",9,10,17,18,23,28,31,0
82,40,"2011-04-15",4,7,14,16,17,31,42,0
83,0,"2011-04-22",7,19,34,35,38,42,46,11
84,0,"2011-04-29",1,13,20,24,39,45,47,25
85,0,"2011-05-06",6,19,24,25,26,35,36,23
86,0,"2011-05-13",7,8,14,32,38,42,44,30
87,0,"2011-05-20",7,12,14,18,30,45,47,20
88,0,"2011-05-27",5,9,19,20,21,28,30,36
89,0,"2011-06-03",8,21,28,32,33,34,48,38
90,0,"2011-06-10",8,11,12,25,28,30,33,16
91,0,"2011-06-17",2,7,14,16,22,27,47,25
92,0,"2011-06-24",2,9,10,15,29,44,48,22
93,0,"2011-07-01",15,18,20,28,29,40,47,38
94,0,"2011-07-08",17,22,28,38,41,43,45,5
95,0,"2011-07-15",3,7,8,12,18,24,41,1
96,0,"2011-07-22",4,13,23,28,32,40,42,12
97,0,"2011-07-29",1,2,3,17,24,35,36,30
98,0,"2011-08-05",11,17,18,20,22,29,45,27
99,0,"2011-08-12",4,15,21,30,33,35,47,28
100,0,"2011-08-19",4,14,24,41,43,46,49,1
101,0,"2011-08-26",6,11,12,14,35,43,44,42
102,0,"2011-09-02",2,3,8,13,18,20,23,10
103,0,"2011-09-09",6,8,15,20,30,32,42,17
104,0,"2011-09-16",12,18,22,24,28,43,49,21
105,0,"2011-09-23",8,16,24,27,30,38,40,18
106,0,"2011-09-30",5,6,7,12,14,18,25,38
107,0,"2011-10-07",12,13,24,25,26,41,43,7
107,1,"2011-10-07",7,20,22,25,41,45,46,0
107,2,"2011-10-07",9,12,15,22,23,33,41,0
108,0,"2011-10-14",1,3,7,19,31,39,49,17
109,0,"2011-10-21",6,23,27,30,34,38,45,21
110,0,"2011-10-28",2,4,18,20,29,38,41,9
111,0,"2011-11-04",5,8,13,15,27,28,37,39
112,0,"2011-11-11",5,7,9,25,31,37,39,22
112,1,"2011-11-11",2,3,25,29,32,33,35,0
112,2,"2011-11-11",7,17,19,21,34,42,48,0
113,0,"2011-11-18",8,17,27,28,39,44,49,24
113,1,"2011-11-18",11,14,18,24,28,35,41,0
113,2,"2011-11-18",19,23,28,30,39,41,42,0
113,3,"2011-11-18",4,7,21,33,37,40,47,0
113,4,"2011-11-18",11,17,19,25,32,43,45,0
113,5,"2011-11-18",7,10,11,20,31,35,41,0
113,6,"2011-11-18",2,7,12,17,25,36,42,0
113,7,"2011-11-18",1,9,18,21,39,42,48,0
113,8,"2011-11-18",10,19,29,31,38,47,48,0
113,9,"2011-11-18",7,14,23,33,35,38,41,0
113,10,"2011-11-18",1,3,6,11,26,36,43,0
113,11,"2011-11-18",1,7,8,9,10,15,26,0
113,12,"2011-11-18",1,4,8,17,19,29,32,0
113,13,"2011-11-18",11,20,35,38,39,44,49,0
113,14,"2011-11-18",1,9,12,30,40,45,48,0
113,15,"2011-11-18",2,3,11,20,23,25,29,0
113,16,"2011-11-18",8,12,13,25,42,43,49,0
113,17,"2011-11-18",20,22,28,31,36,40,44,0
114,0,"2011-11-25",8,10,15,24,30,35,49,23
115,0,"2011-12-02",23,29,33,34,39,44,48,32
116,0,"2011-12-09",3,11,18,19,23,27,44,46
117,0,"2011-12-16",11,24,26,31,42,44,46,22
118,0,"2011-12-23",3,4,9,25,26,37,39,45
118,1,"2011-12-23",13,19,21,32,41,42,48,0
118,2,"2011-12-23",9,12,30,35,42,45,48,0
119,0,"2011-12-30",2,13,22,28,35,41,42,4
119,1,"2011-12-30",2,23,29,32,39,40,42,0
119,2,"2011-12-30",12,22,24,29,32,47,48,0
119,3,"2011-12-30",2,3,4,20,23,35,44,0
119,4,"2011-12-30",1,10,15,20,24,30,41,0
119,5,"2011-12-30",16,20,31,42,46,48,49,0
119,6,"2011-12-30",12,18,27,30,33,43,44,0
119,7,"2011-12-30",7,10,11,15,37,38,43,0
119,8,"2011-12-30",15,16,18,19,28,38,49,0
119,9,"2011-12-30",4,9,32,44,46,47,48,0
119,10,"2011-12-30",5,6,26,28,36,39,41,0
120,0,"2012-01-06",1,2,8,13,22,45,46,48
121,0,"2012-01-13",6,15,18,26,41,46,48,27
122,0,"2012-01-20",9,15,21,23,41,43,44,46
123,0,"2012-01-27",8,24,28,34,37,43,45,21
123,1,"2012-01-27",20,21,22,25,27,28,33,0
123,2,"2012-01-27",2,6,9,21,34,37,43,0
124,0,"2012-02-03",2,8,12,14,33,37,47,46
124,1,"2012-02-03",9,10,13,22,28,40,45,0
124,2,"2012-02-03",11,18,23,36,45,46,48,0
124,3,"2012-02-03",4,7,16,32,43,46,48,0
124,4,"2012-02-03",12,24,32,37,43,44,46,0
124,5,"2012-02-03",5,21,25,26,35,38,42,0
124,6,"2012-02-03",7,15,20,23,32,33,35,0
124,7,"2012-02-03",6,19,22,25,31,37,44,0
124,8,"2012-02-03",3,12,16,26,29,36,42,0
124,9,"2012-02-03",5,10,20,26,34,40,46,0
124,10,"2012-02-03",7,10,13,23,39,43,49,0
125,0,"2012-02-10",1,5,25,35,38,44,47,39
126,0,"2012-02-17",1,15,26,28,31,39,49,18
127,0,"2012-02-24",6,17,23,24,25,31,38,7
128,0,"2012-03-02",4,13,14,15,34,46,47,49
129,0,"2012-03-09",7,18,19,29,39,47,48,32
130,0,"2012-03-16",5,7,18,24,28,41,49,26
130,1,"2012-03-16",1,2,5,9,16,29,31,0
130,2,"2012-03-16",9,11,18,31,38,43,46,0
131,0,"2012-03-23",6,18,21,23,24,32,48,47
131,1,"2012-03-23",15,18,19,20,34,43,48,0
131,2,"2012-03-23",17,21,25,26,29,38,45,0
131,3,"2012-03-23",15,20,23,31,35,44,46,0
131,4,"2012-03-23",5,12,17,24,39,48,49,0
131,5,"2012-03-23",3,7,30,31,34,45,49,0
131,6,"2012-03-23",1,5,11,25,34,43,46,0
131,7,"2012-03-23",19,20,21,30,32,39,42,0
131,8,"2012-03-23",6,25,32,36,40,45,46,0
131,9,"2012-03-23",2,12,14,18,20,26,27,0
131,10,"2012-03-23",1,3,21,23,25,32,37,0
131,11,"2012-03-23",3,7,11,15,18,32,33,0
131,12,"2012-03-23",12,16,20,27,32,36,43,0
131,13,"2012-03-23",15,16,20,35,36,45,49,0
131,14,"2012-03-23",2,3,8,15,26,43,48,0
132,0,"2012-03-30",3,11,12,19,35,45,47,13
133,0,"2012-04-06",15,18,19,25,32,42,49,43
134,0,"2012-04-13",2,6,11,12,16,39,45,3
135,0,"2012-04-20",14,15,16,19,30,36,46,42
136,0,"2012-04-27",3,23,28,40,42,43,45,17
137,0,"2012-05-04",3,5,6,25,37,43,45,21
137,1,"2012-05-04",6,7,18,32,39,43,44,0
137,2,"2012-05-04",3,4,22,27,33,41,49,0
138,0,"2012-05-11",1,6,7,24,31,36,39,26
138,1,"2012-05-11",1,3,6,7,13,14,48,0
138,2,"2012-05-11",5,8,11,15,18,29,37,0
138,3,"2012-05-11",5,26,33,36,41,46,48,0
138,4,"2012-05-11",2,5,27,32,35,36,48,0
138,5,"2012-05-11",5,8,24,26,29,34,36,0
138,6,"2012-05-11",6,8,12,16,18,23,27,0
138,7,"2012-05-11",5,13,17,23,40,41,49,0
138,8,"2012-05-11",2,6,11,17,20,24,38,0
138,9,"2012-05-11",9,19,21,22,23,43,49,0
138,10,"2012-05-11",7,10,15,25,26,34,38,0
139,0,"2012-05-18",3,4,13,15,21,29,48,26
139,1,"2012-05-18",4,8,13,27,28,34,47,0
139,2,"2012-05-18",3,6,8,9,18,20,45,0
139,3,"2012-05-18",4,13,18,20,25,38,47,0
139,4,"2012-05-18",4,6,8,11,25,40,46,0
139,5,"2012-05-18",1,14,15,28,29,36,47,0
139,6,"2012-05-18",6,11,12,13,28,34,46,0
139,7,"2012-05-18",12,19,20,24,26,39,42,0
139,8,"2012-05-18",6,7,10,28,33,38,42,0
139,9,"2012-05-18",3,10,13,19,21,23,28,0
139,10,"2012-05-18",5,9,24,26,31,37,49,0
139,11,"2012-05-18",19,22,28,30,39,43,48,0
139,12,"2012-05-18",7,9,10,20,27,38,39,0
139,13,"2012-05-18",3,7,11,21,25,31,32,0
139,14,"2012-05-18",4,5,21,32,41,42,45,0
139,15,"2012-05-18",2,13,15,18,24,34,35,0
139,16,"2012-05-18",3,17,20,25,36,44,48,0
139,17,"2012-05-18",9,15,16,17,30,35,43,0
139,18,"2012-05-18",3,5,11,19,24,46,47,0
139,19,"2012-05-18",7,19,20,30,31,35,46,0
139,20,"2012-05-18",12,22,26,31,35,40,48,0
140,0,"2012-05-25",1,2,3,6,12,20,41,10
141,0,"2012-06-01",4,7,13,24,26,27,43,41
142,0,"2012-06-08",9,10,16,24,26,44,48,27
143,0,"2012-06-15",8,11,20,28,36,43,47,18
143,1,"2012-06-15",2,12,13,19,27,30,31,0
143,2,"2012-06-15",5,6,9,16,25,27,39,0
143,3,"2012-06-15",4,11,14,22,37,39,44,0
143,4,"2012-06-15",14,17,21,31,32,33,43,0
143,5,"2012-06-15",5,20,21,25,26,30,33,0
143,6,"2012-06-15",8,10,12,13,25,27,31,0
144,0,"2012-06-22",1,12,20,22,30,34,38,33
144,1,"2012-06-22",6,8,12,13,16,28,37,0
144,2,"2012-06-22",4,13,23,24,37,42,45,0
144,3,"2012-06-22",4,6,7,34,35,41,46,0
144,4,"2012-06-22",3,6,19,27,29,31,34,0
144,5,"2012-06-22",2,9,12,19,22,26,39,0
144,6,"2012-06-22",2,3,4,14,22,26,36,0
144,7,"2012-06-22",3,10,18,24,30,41,48,0
144,8,"2012-06-22",1,2,18,31,32,39,45,0
144,9,"2012-06-22",4,10,17,19,22,31,37,0
144,10,"2012-06-22",2,3,20,23,27,34,49,0
144,11,"2012-06-22",6,11,15,25,34,37,44,0
144,12,"2012-06-22",1,14,15,17,23,31,40,0
144,13,"2012-06-22",3,6,19,20,26,30,40,0
144,14,"2012-06-22",5,26,30,42,44,45,48,0
144,15,"2012-06-22",3,4,14,15,19,20,44,0
144,16,"2012-06-22",2,4,5,9,16,35,37,0
144,17,"2012-06-22",14,27,29,35,41,42,49,0
144,18,"2012-06-22",14,23,24,25,34,41,43,0
145,0,"2012-06-29",10,14,20,28,35,40,42,44
145,1,"2012-06-29",6,17,25,32,34,38,42,0
145,2,"2012-06-29",7,8,10,27,30,37,41,0
145,3,"2012-06-29",2,18,26,30,33,40,48,0
145,4,"2012-06-29",13,22,28,32,40,46,49,0
145,5,"2012-06-29",3,25,28,31,39,44,49,0
145,6,"2012-06-29",4,8,11,20,30,39,40,0
145,7,"2012-06-29",3,9,21,22,23,29,43,0
145,8,"2012-06-29",1,8,9,22,33,35,36,0
145,9,"2012-06-29",5,12,13,14,27,30,33,0
145,10,"2012-06-29",11,20,31,33,37,47,48,0
145,11,"2012-06-29",6,14,18,20,25,37,43,0
145,12,"2012-06-29",3,4,19,26,28,35,41,0
145,13,"2012-06-29",1,8,15,23,24,32,46,0
145,14,"2012-06-29",3,11,13,24,29,40,41,0
145,15,"2012-06-29",2,10,24,25,31,38,49,0
145,16,"2012-06-29",2,3,5,10,12,30,35,0
145,17,"2012-06-29",1,2,8,35,42,43,44,0
145,18,"2012-06-29",15,22,23,27,34,36,48,0
145,19,"2012-06-29",2,14,17,18,24,36,43,0
145,20,"2012-06-29",1,2,11,16,25,28,41,0
145,21,"2012-06-29",3,10,21,26,30,35,49,0
145,22,"2012-06-29",3,4,10,14,23,24,49,0
145,23,"2012-06-29",2,6,7,14,21,36,38,0
145,24,"2012-06-29",6,8,14,22,39,45,49,0
145,25,"2012-06-29",4,16,18,23,39,44,49,0
145,26,"2012-06-29",11,28,29,34,35,39,44,0
145,27,"2012-06-29",5,8,12,20,33,42,45,0
145,28,"2012-06-29",3,4,14,17,33,38,44,0
146,0,"2012-07-06",14,26,31,34,37,45,48,38
146,1,"2012-07-06",11,12,14,16,20,33,48,0
146,2,"2012-07-06",7,17,22,32,34,40,47,0
146,3,"2012-07-06",2,11,15,17,40,43,49,0
146,4,"2012-07-06",1,5,19,20,23,24,32,0
146,5,"2012-07-06",2,3,5,15,21,27,35,0
146,6,"2012-07-06",1,6,9,14,35,38,45,0
146,7,"2012-07-06",8,9,15,19,20,30,46,0
146,8,"2012-07-06",7,8,10,28,46,47,48,0
146,9,"2012-07-06",8,10,18,19,34,36,40,0
146,10,"2012-07-06",7,9,11,16,22,45,46,0
146,11,"2012-07-06",4,15,28,38,42,45,47,0
146,12,"2012-07-06",5,6,7,9,13,37,44,0
146,13,"2012-07-06",5,11,19,26,28,30,39,0
146,14,"2012-07-06",12,13,22,25,32,38,41,0
146,15,"2012-07-06",12,15,16,31,44,46,48,0
146,16,"2012-07-06",6,9,22,23,35,41,48,0
146,17,"2012-07-06",5,9,11,18,35,40,49,0
146,18,"2012-07-06",20,33,40,45,47,48,49,0
146,19,"2012-07-06",8,13,27,31,36,39,48,0
146,20,"2012-07-06",9,21,22,36,38,45,46,0
146,21,"2012-07-06",6,20,22,26,29,39,43,0
146,22,"2012-07-06",7,16,18,20,36,42,43,0
146,23,"2012-07-06",2,7,16,25,27,46,49,0
146,24,"2012-07-06",1,3,22,26,29,31,37,0
146,25,"2012-07-06",3,10,11,22,26,37,39,0
146,26,"2012-07-06",13,31,33,36,38,39,42,0
146,27,"2012-07-06",4,10,13,16,27,37,40,0
146,28,"2012-07-06",11,25,34,39,41,44,48,0
146,29,"2012-07-06",3,10,17,20,21,25,34,0
146,30,"2012-07-06",8,11,13,17,30,31,48,0
146,31,"2012-07-06",1,5,7,14,18,21,34,0
146,32,"2012-07-06",4,11,12,20,26,36,38,0
146,33,"2012-07-06",3,5,6,11,30,40,46,0
146,34,"2012-07-06",2,20,31,36,43,44,47,0
146,35,"2012-07-06",6,10,16,19,22,25,43,0
146,36,"2012-07-06",4,16,29,32,34,42,46,0
146,37,"2012-07-06",17,25,29,32,33,35,49,0
146,38,"2012-07-06",3,14,15,17,22,27,30,0
146,39,"2012-07-06",9,16,20,23,33,42,49,0
146,40,"2012-07-06",7,8,21,26,41,48,49,0
146,41,"2012-07-06",4,5,11,13,17,23,36,0
146,42,"2012-07-06",12,14,17,18,27,28,46,0
146,43,"2012-07-06",12,19,28,34,37,40,49,0
146,44,"2012-07-06",10,11,15,23,30,31,49,0
146,45,"2012-07-06",2,3,17,18,23,34,42,0
146,46,"2012-07-06",6,33,34,35,37,41,48,0
146,47,"2012-07-06",8,12,19,20,30,32,44,0
146,48,"2012-07-06",5,8,14,18,21,27,42,0
146,49,"2012-07-06",2,6,11,13,31,33,44,0
146,50,"2012-07-06",6,12,19,28,29,30,47,0
147,0,"2012-07-13",3,13,14,23,33,36,45,7
148,0,"2012-07-20",4,7,29,35,39,43,44,46
149,0,"2012-07-27",2,20,25,26,46,47,48,44
150,0,"2012-08-03",1,2,18,26,27,39,42,33
151,0,"2012-08-10",2,15,18,19,22,27,49,40
152,0,"2012-08-17",18,19,22,27,29,36,47,25
152,1,"2012-08-17",3,7,15,25,33,39,47,0
152,2,"2012-08-17",7,10,15,16,21,23,36,0
153,0,"2012-08-24",2,3,5,22,23,32,33,8
153,1,"2012-08-24",15,17,28,30,35,37,47,0
153,2,"2012-08-24",2,8,10,26,35,37,44,0
153,3,"2012-08-24",7,16,17,29,32,33,46,0
153,4,"2012-08-24",1,9,24,29,34,46,47,0
153,5,"2012-08-24",3,4,14,28,29,40,41,0
153,6,"2012-08-24",1,14,21,30,41,42,46,0
153,7,"2012-08-24",2,9,14,21,29,31,44,0
153,8,"2012-08-24",24,30,31,33,40,41,48,0
153,9,"2012-08-24",1,11,14,16,25,32,34,0
153,10,"2012-08-24",5,16,18,29,45,48,49,0
153,11,"2012-08-24",5,23,28,29,39,40,47,0
153,12,"2012-08-24",7,10,12,23,40,48,49,0
153,13,"2012-08-24",8,9,38,42,44,48,49,0
154,0,"2012-08-31",5,12,13,28,33,37,43,44
155,0,"2012-09-07",11,14,18,20,37,41,46,8
156,0,"2012-09-14",2,27,30,31,37,46,47,21
157,0,"2012-09-21",7,8,10,11,19,34,45,44
158,0,"2012-09-28",5,6,32,33,39,42,47,9
159,0,"2012-10-05",1,12,23,27,30,31,37,33
159,1,"2012-10-05",18,19,23,30,36,42,43,0
159,2,"2012-10-05",11,22,29,38,39,40,46,0
160,0,"2012-10-12",5,7,12,15,35,45,47,40
160,1,"2012-10-12",5,9,20,31,32,39,43,0
160,2,"2012-10-12",8,16,28,31,40,43,44,0
160,3,"2012-10-12",4,7,10,16,31,36,40,0
160,4,"2012-10-12",7,8,21,25,32,40,49,0
160,5,"2012-10-12",12,15,28,33,37,44,48,0
160,6,"2012-10-12",18,23,30,40,41,44,45,0
160,7,"2012-10-12",9,13,15,16,17,44,46,0
160,8,"2012-10-12",12,16,32,34,38,39,46,0
160,9,"2012-10-12",17,31,34,37,39,43,44,0
160,10,"2012-10-12",22,23,25,27,44,45,47,0
160,11,"2012-10-12",2,5,6,11,27,35,38,0
160,12,"2012-10-12",6,9,24,28,39,42,48,0
160,13,"2012-10-12",9,14,16,21,32,39,44,0
160,14,"2012-10-12",3,16,17,21,25,33,41,0
161,0,"2012-10-19",1,2,3,15,22,37,41,6
161,1,"2012-10-19",7,16,17,26,30,31,49,0
161,2,"2012-10-19",3,13,16,33,35,37,40,0
161,3,"2012-10-19",3,13,24,26,31,32,48,0
161,4,"2012-10-19",11,12,15,17,21,24,25,0
161,5,"2012-10-19",3,17,22,27,30,37,48,0
161,6,"2012-10-19",17,20,35,36,39,40,44,0
161,7,"2012-10-19",3,4,6,19,32,45,47,0
161,8,"2012-10-19",16,20,24,30,33,37,48,0
161,9,"2012-10-19",7,9,13,20,26,34,41,0
161,10,"2012-10-19",18,23,38,39,43,44,46,0
161,11,"2012-10-19",2,18,19,24,37,43,46,0
161,12,"2012-10-19",17,20,22,28,34,40,47,0
161,13,"2012-10-19",10,17,19,26,28,29,30,0
161,14,"2012-10-19",8,10,15,18,29,40,42,0
161,15,"2012-10-19",12,14,15,16,28,29,35,0
161,16,"2012-10-19",15,22,24,26,37,42,49,0
161,17,"2012-10-19",7,21,22,33,34,37,47,0
161,18,"2012-10-19",5,10,15,19,22,32,33,0
161,19,"2012-10-19",2,14,18,21,35,36,47,0
161,20,"2012-10-19",2,14,15,17,24,31,44,0
161,21,"2012-10-19",6,8,17,20,25,40,49,0
161,22,"2012-10-19",1,2,4,6,8,17,37,0
161,23,"2012-10-19",3,6,9,17,30,37,48,0
161,24,"2012-10-19",10,14,26,36,38,46,49,0
161,25,"2012-10-19",1,10,15,16,17,44,46,0
161,26,"2012-10-19",23,24,36,38,42,45,46,0
162,0,"2012-10-26",3,4,20,25,30,35,48,23
162,1,"2012-10-26",2,8,22,35,41,47,48,0
162,2,"2012-10-26",7,22,24,25,32,42,44,0
162,3,"2012-10-26",2,11,12,20,31,36,47,0
162,4,"2012-10-26",12,13,17,18,24,35,43,0
162,5,"2012-10-26",6,9,10,13,14,24,48,0
162,6,"2012-10-26",3,11,13,14,30,39,48,0
162,7,"2012-10-26",15,18,22,24,32,38,49,0
162,8,"2012-10-26",1,4,14,21,32,48,49,0
162,9,"2012-10-26",6,21,22,26,42,43,46,0
162,10,"2012-10-26",9,17,23,39,40,41,46,0
162,11,"2012-10-26",12,16,17,20,23,36,43,0
162,12,"2012-10-26",10,21,36,37,44,46,47,0
162,13,"2012-10-26",1,19,20,32,33,45,46,0
162,14,"2012-10-26",3,12,23,24,37,42,44,0
162,15,"2012-10-26",7,8,27,33,38,39,49,0
162,16,"2012-10-26",16,17,19,23,24,39,43,0
162,17,"2012-10-26",15,24,25,30,37,44,49,0
162,18,"2012-10-26",11,13,16,17,18,23,45,0
162,19,"2012-10-26",6,9,17,19,38,44,45,0
162,20,"2012-10-26",3,7,8,14,17,28,37,0
162,21,"2012-10-26",4,19,26,33,34,45,47,0
162,22,"2012-10-26",7,8,12,16,39,44,47,0
162,23,"2012-10-26",1,15,31,37,41,42,46,0
162,24,"2012-10-26",4,18,21,22,35,43,45,0
162,25,"2012-10-26",4,10,13,20,39,41,45,0
162,26,"2012-10-26",21,29,32,35,36,44,49,0
162,27,"2012-10-26",8,12,17,21,27,36,41,0
162,28,"2012-10-26",11,26,32,38,39,42,49,0
162,29,"2012-10-26",3,12,35,38,39,41,47,0
162,30,"2012-10-26",1,22,23,28,34,41,46,0
162,31,"2012-10-26",7,8,10,24,26,38,49,0
162,32,"2012-10-26",6,10,28,31,37,38,39,0
162,33,"2012-10-26",4,10,12,28,32,34,41,0
162,34,"2012-10-26",5,6,8,23,37,47,48,0
162,35,"2012-10-26",11,14,18,27,36,45,47,0
162,36,"2012-10-26",3,4,23,28,30,33,34,0
162,37,"2012-10-26",7,8,11,16,30,32,47,0
162,38,"2012-10-26",11,23,27,28,29,34,49,0
162,39,"2012-10-26",4,5,11,25,32,46,47,0
162,40,"2012-10-26",10,12,15,17,21,24,29,0
162,41,"2012-10-26",1,5,7,21,24,29,49,0
162,42,"2012-10-26",12,15,17,39,42,44,48,0
162,43,"2012-10-26",5,20,29,31,37,42,47,0
162,44,"2012-10-26",5,6,7,23,28,38,41,0
162,45,"2012-10-26",4,9,13,19,26,35,47,0
162,46,"2012-10-26",3,14,22,35,36,38,48,0
162,47,"2012-10-26",3,18,23,33,40,46,49,0
162,48,"2012-10-26",9,11,25,29,42,45,49,0
162,49,"2012-10-26",1,9,13,23,35,37,49,0
162,50,"2012-10-26",1,9,17,19,21,28,37,0
163,0,"2012-11-02",1,2,5,26,29,36,47,13
163,1,"2012-11-02",5,7,8,9,17,40,42,0
163,2,"2012-11-02",4,11,21,22,35,36,45,0
163,3,"2012-11-02",23,27,32,34,35,41,42,0
163,4,"2012-11-02",5,7,8,10,20,46,49,0
163,5,"2012-11-02",1,8,15,17,22,25,38,0
163,6,"2012-11-02",8,11,14,26,33,34,36,0
163,7,"2012-11-02",1,11,16,22,23,30,40,0
163,8,"2012-11-02",5,16,29,34,37,38,47,0
163,9,"2012-11-02",1,20,22,32,35,42,44,0
163,10,"2012-11-02",3,11,21,23,26,36,38,0
163,11,"2012-11-02",1,3,14,31,39,43,47,0
163,12,"2012-11-02",4,25,27,29,38,40,49,0
163,13,"2012-11-02",6,7,11,12,17,29,45,0
163,14,"2012-11-02",5,11,17,23,24,35,39,0
163,15,"2012-11-02",4,6,37,42,44,45,48,0
163,16,"2012-11-02",8,13,20,23,37,38,45,0
163,17,"2012-11-02",6,14,24,26,28,36,47,0
163,18,"2012-11-02",5,13,16,18,21,43,44,0
163,19,"2012-11-02",3,18,21,24,29,37,47,0
163,20,"2012-11-02",6,14,15,21,27,30,46,0
163,21,"2012-11-02",4,7,12,13,19,24,39,0
163,22,"2012-11-02",2,14,15,31,33,45,48,0
163,23,"2012-11-02",13,18,21,23,27,44,46,0
163,24,"2012-11-02",6,13,15,36,39,41,49,0
163,25,"2012-11-02",15,27,37,40,41,42,44,0
163,26,"2012-11-02",1,8,10,17,19,25,48,0
163,27,"2012-11-02",1,8,18,29,30,31,47,0
163,28,"2012-11-02",9,24,34,39,43,44,45,0
163,29,"2012-11-02",14,20,24,25,35,44,49,0
163,30,"2012-11-02",9,12,21,26,31,38,47,0
163,31,"2012-11-02",3,12,15,17,33,42,49,0
163,32,"2012-11-02",4,6,24,31,40,41,49,0
163,33,"2012-11-02",8,10,31,35,40,46,48,0
163,34,"2012-11-02",14,15,28,33,39,47,49,0
163,35,"2012-11-02",4,6,9,10,32,42,45,0
163,36,"2012-11-02",10,11,12,14,19,23,41,0
163,37,"2012-11-02",4,12,13,25,35,40,45,0
163,38,"2012-11-02",9,11,14,15,28,35,47,0
163,39,"2012-11-02",1,4,8,13,30,34,46,0
163,40,"2012-11-02",2,10,11,15,20,21,22,0
163,41,"2012-11-02",4,6,25,35,39,44,46,0
163,42,"2012-11-02",5,17,27,30,33,38,42,0
163,43,"2012-11-02",1,3,18,21,30,41,47,0
163,44,"2012-11-02",4,7,15,18,27,30,34,0
163,45,"2012-11-02",8,12,24,33,38,44,45,0
163,46,"2012-11-02",3,29,30,32,41,43,45,0
163,47,"2012-11-02",1,14,17,21,27,43,45,0
163,48,"2012-11-02",6,17,22,30,33,40,46,0
163,49,"2012-11-02",2,10,17,33,34,39,49,0
163,50,"2012-11-02",1,4,6,7,8,16,35,0
164,0,"2012-11-09",8,9,11,22,24,42,46,13
165,0,"2012-11-16",1,5,9,19,27,35,48,30
166,0,"2012-11-23",6,8,10,17,28,29,38,34
166,1,"2012-11-23",3,5,7,13,39,47,48,0
166,2,"2012-11-23",6,13,20,35,42,43,49,0
167,0,"2012-11-30",3,10,13,23,31,41,45,33
167,1,"2012-11-30",3,12,17,22,36,44,45,0
167,2,"2012-11-30",12,17,18,32,42,46,47,0
167,3,"2012-11-30",4,10,15,16,30,39,42,0
167,4,"2012-11-30",4,6,11,14,27,37,39,0
167,5,"2012-11-30",3,14,16,25,29,30,37,0
167,6,"2012-11-30",11,19,30,35,40,41,48,0
167,7,"2012-11-30",2,4,9,16,29,31,39,0
